Hospital,Mortality,Safety,Readmission,Patient,Effective,Timeliness,Efficient
3137,3137,7942,12747,17552,22357,27162,31967
3138,3138,7943,12748,17553,22358,27163,31968
3139,3139,7944,12749,17554,22359,27164,31969
3140,3140,7945,12750,17555,22360,27165,31970
3141,3141,7946,12751,17556,22361,27166,31971
3142,3142,7947,12752,17557,22362,27167,31972
3143,3143,7948,12753,17558,22363,27168,31973
3144,3144,7949,12754,17559,22364,27169,31974
3145,3145,7950,12755,17560,22365,27170,31975
3146,3146,7951,12756,17561,22366,27171,31976
3147,3147,7952,12757,17562,22367,27172,31977
3148,3148,7953,12758,17563,22368,27173,31978
3149,3149,7954,12759,17564,22369,27174,31979
3150,3150,7955,12760,17565,22370,27175,31980
3151,3151,7956,12761,17566,22371,27176,31981
3152,3152,7957,12762,17567,22372,27177,31982
3153,3153,7958,12763,17568,22373,27178,31983
3154,3154,7959,12764,17569,22374,27179,31984
3155,3155,7960,12765,17570,22375,27180,31985
3156,3156,7961,12766,17571,22376,27181,31986
3157,3157,7962,12767,17572,22377,27182,31987
3158,3158,7963,12768,17573,22378,27183,31988
3159,3159,7964,12769,17574,22379,27184,31989
3160,3160,7965,12770,17575,22380,27185,31990
3161,3161,7966,12771,17576,22381,27186,31991
3162,3162,7967,12772,17577,22382,27187,31992
3163,3163,7968,12773,17578,22383,27188,31993
3164,3164,7969,12774,17579,22384,27189,31994
3165,3165,7970,12775,17580,22385,27190,31995
3166,3166,7971,12776,17581,22386,27191,31996
3167,3167,7972,12777,17582,22387,27192,31997
3168,3168,7973,12778,17583,22388,27193,31998
3169,3169,7974,12779,17584,22389,27194,31999
3170,3170,7975,12780,17585,22390,27195,32000
3171,3171,7976,12781,17586,22391,27196,32001
3172,3172,7977,12782,17587,22392,27197,32002
3173,3173,7978,12783,17588,22393,27198,32003
3174,3174,7979,12784,17589,22394,27199,32004
3175,3175,7980,12785,17590,22395,27200,32005
3176,3176,7981,12786,17591,22396,27201,32006
3177,3177,7982,12787,17592,22397,27202,32007
3178,3178,7983,12788,17593,22398,27203,32008
3179,3179,7984,12789,17594,22399,27204,32009
3180,3180,7985,12790,17595,22400,27205,32010
3181,3181,7986,12791,17596,22401,27206,32011
3182,3182,7987,12792,17597,22402,27207,32012
3183,3183,7988,12793,17598,22403,27208,32013
3184,3184,7989,12794,17599,22404,27209,32014
3185,3185,7990,12795,17600,22405,27210,32015
3186,3186,7991,12796,17601,22406,27211,32016
3187,3187,7992,12797,17602,22407,27212,32017
3188,3188,7993,12798,17603,22408,27213,32018
3189,3189,7994,12799,17604,22409,27214,32019
3190,3190,7995,12800,17605,22410,27215,32020
3191,3191,7996,12801,17606,22411,27216,32021
3192,3192,7997,12802,17607,22412,27217,32022
3193,3193,7998,12803,17608,22413,27218,32023
3194,3194,7999,12804,17609,22414,27219,32024
3195,3195,8000,12805,17610,22415,27220,32025
3196,3196,8001,12806,17611,22416,27221,32026
3197,3197,8002,12807,17612,22417,27222,32027
3198,3198,8003,12808,17613,22418,27223,32028
3199,3199,8004,12809,17614,22419,27224,32029
3200,3200,8005,12810,17615,22420,27225,32030
3201,3201,8006,12811,17616,22421,27226,32031
3202,3202,8007,12812,17617,22422,27227,32032
3203,3203,8008,12813,17618,22423,27228,32033
3204,3204,8009,12814,17619,22424,27229,32034
3205,3205,8010,12815,17620,22425,27230,32035
3206,3206,8011,12816,17621,22426,27231,32036
3207,3207,8012,12817,17622,22427,27232,32037
3208,3208,8013,12818,17623,22428,27233,32038
3209,3209,8014,12819,17624,22429,27234,32039
3210,3210,8015,12820,17625,22430,27235,32040
3211,3211,8016,12821,17626,22431,27236,32041
3212,3212,8017,12822,17627,22432,27237,32042
3213,3213,8018,12823,17628,22433,27238,32043
3214,3214,8019,12824,17629,22434,27239,32044
3215,3215,8020,12825,17630,22435,27240,32045
3216,3216,8021,12826,17631,22436,27241,32046
3217,3217,8022,12827,17632,22437,27242,32047
3218,3218,8023,12828,17633,22438,27243,32048
3219,3219,8024,12829,17634,22439,27244,32049
3220,3220,8025,12830,17635,22440,27245,32050
3221,3221,8026,12831,17636,22441,27246,32051
3222,3222,8027,12832,17637,22442,27247,32052
3223,3223,8028,12833,17638,22443,27248,32053
3224,3224,8029,12834,17639,22444,27249,32054
3225,3225,8030,12835,17640,22445,27250,32055
3226,3226,8031,12836,17641,22446,27251,32056
3227,3227,8032,12837,17642,22447,27252,32057
3228,3228,8033,12838,17643,22448,27253,32058
3229,3229,8034,12839,17644,22449,27254,32059
3230,3230,8035,12840,17645,22450,27255,32060
3231,3231,8036,12841,17646,22451,27256,32061
3232,3232,8037,12842,17647,22452,27257,32062
3233,3233,8038,12843,17648,22453,27258,32063
3234,3234,8039,12844,17649,22454,27259,32064
3235,3235,8040,12845,17650,22455,27260,32065
3236,3236,8041,12846,17651,22456,27261,32066
3237,3237,8042,12847,17652,22457,27262,32067
3238,3238,8043,12848,17653,22458,27263,32068
3239,3239,8044,12849,17654,22459,27264,32069
3240,3240,8045,12850,17655,22460,27265,32070
3241,3241,8046,12851,17656,22461,27266,32071
3242,3242,8047,12852,17657,22462,27267,32072
3243,3243,8048,12853,17658,22463,27268,32073
3244,3244,8049,12854,17659,22464,27269,32074
3245,3245,8050,12855,17660,22465,27270,32075
3246,3246,8051,12856,17661,22466,27271,32076
3247,3247,8052,12857,17662,22467,27272,32077
3248,3248,8053,12858,17663,22468,27273,32078
3249,3249,8054,12859,17664,22469,27274,32079
3250,3250,8055,12860,17665,22470,27275,32080
3251,3251,8056,12861,17666,22471,27276,32081
3252,3252,8057,12862,17667,22472,27277,32082
3253,3253,8058,12863,17668,22473,27278,32083
3254,3254,8059,12864,17669,22474,27279,32084
3255,3255,8060,12865,17670,22475,27280,32085
3256,3256,8061,12866,17671,22476,27281,32086
3257,3257,8062,12867,17672,22477,27282,32087
3258,3258,8063,12868,17673,22478,27283,32088
3259,3259,8064,12869,17674,22479,27284,32089
3260,3260,8065,12870,17675,22480,27285,32090
3261,3261,8066,12871,17676,22481,27286,32091
3262,3262,8067,12872,17677,22482,27287,32092
3263,3263,8068,12873,17678,22483,27288,32093
3264,3264,8069,12874,17679,22484,27289,32094
3265,3265,8070,12875,17680,22485,27290,32095
3266,3266,8071,12876,17681,22486,27291,32096
3267,3267,8072,12877,17682,22487,27292,32097
3268,3268,8073,12878,17683,22488,27293,32098
3269,3269,8074,12879,17684,22489,27294,32099
3270,3270,8075,12880,17685,22490,27295,32100
3271,3271,8076,12881,17686,22491,27296,32101
3272,3272,8077,12882,17687,22492,27297,32102
3273,3273,8078,12883,17688,22493,27298,32103
3274,3274,8079,12884,17689,22494,27299,32104
3275,3275,8080,12885,17690,22495,27300,32105
3276,3276,8081,12886,17691,22496,27301,32106
3277,3277,8082,12887,17692,22497,27302,32107
3278,3278,8083,12888,17693,22498,27303,32108
3279,3279,8084,12889,17694,22499,27304,32109
3280,3280,8085,12890,17695,22500,27305,32110
3281,3281,8086,12891,17696,22501,27306,32111
3282,3282,8087,12892,17697,22502,27307,32112
3283,3283,8088,12893,17698,22503,27308,32113
3284,3284,8089,12894,17699,22504,27309,32114
3285,3285,8090,12895,17700,22505,27310,32115
3286,3286,8091,12896,17701,22506,27311,32116
3287,3287,8092,12897,17702,22507,27312,32117
3288,3288,8093,12898,17703,22508,27313,32118
3289,3289,8094,12899,17704,22509,27314,32119
3290,3290,8095,12900,17705,22510,27315,32120
3291,3291,8096,12901,17706,22511,27316,32121
3292,3292,8097,12902,17707,22512,27317,32122
3293,3293,8098,12903,17708,22513,27318,32123
3294,3294,8099,12904,17709,22514,27319,32124
3295,3295,8100,12905,17710,22515,27320,32125
3296,3296,8101,12906,17711,22516,27321,32126
3297,3297,8102,12907,17712,22517,27322,32127
3298,3298,8103,12908,17713,22518,27323,32128
3299,3299,8104,12909,17714,22519,27324,32129
3300,3300,8105,12910,17715,22520,27325,32130
3301,3301,8106,12911,17716,22521,27326,32131
3302,3302,8107,12912,17717,22522,27327,32132
3303,3303,8108,12913,17718,22523,27328,32133
3304,3304,8109,12914,17719,22524,27329,32134
3305,3305,8110,12915,17720,22525,27330,32135
3306,3306,8111,12916,17721,22526,27331,32136
3307,3307,8112,12917,17722,22527,27332,32137
3308,3308,8113,12918,17723,22528,27333,32138
3309,3309,8114,12919,17724,22529,27334,32139
3310,3310,8115,12920,17725,22530,27335,32140
3311,3311,8116,12921,17726,22531,27336,32141
3312,3312,8117,12922,17727,22532,27337,32142
3313,3313,8118,12923,17728,22533,27338,32143
3314,3314,8119,12924,17729,22534,27339,32144
3315,3315,8120,12925,17730,22535,27340,32145
3316,3316,8121,12926,17731,22536,27341,32146
3317,3317,8122,12927,17732,22537,27342,32147
3318,3318,8123,12928,17733,22538,27343,32148
3319,3319,8124,12929,17734,22539,27344,32149
3320,3320,8125,12930,17735,22540,27345,32150
3321,3321,8126,12931,17736,22541,27346,32151
3322,3322,8127,12932,17737,22542,27347,32152
3323,3323,8128,12933,17738,22543,27348,32153
3324,3324,8129,12934,17739,22544,27349,32154
3325,3325,8130,12935,17740,22545,27350,32155
3326,3326,8131,12936,17741,22546,27351,32156
3327,3327,8132,12937,17742,22547,27352,32157
3328,3328,8133,12938,17743,22548,27353,32158
3329,3329,8134,12939,17744,22549,27354,32159
3330,3330,8135,12940,17745,22550,27355,32160
3331,3331,8136,12941,17746,22551,27356,32161
3332,3332,8137,12942,17747,22552,27357,32162
3333,3333,8138,12943,17748,22553,27358,32163
3334,3334,8139,12944,17749,22554,27359,32164
3335,3335,8140,12945,17750,22555,27360,32165
3336,3336,8141,12946,17751,22556,27361,32166
3337,3337,8142,12947,17752,22557,27362,32167
3338,3338,8143,12948,17753,22558,27363,32168
3339,3339,8144,12949,17754,22559,27364,32169
3340,3340,8145,12950,17755,22560,27365,32170
3341,3341,8146,12951,17756,22561,27366,32171
3342,3342,8147,12952,17757,22562,27367,32172
3343,3343,8148,12953,17758,22563,27368,32173
3344,3344,8149,12954,17759,22564,27369,32174
3345,3345,8150,12955,17760,22565,27370,32175
3346,3346,8151,12956,17761,22566,27371,32176
3347,3347,8152,12957,17762,22567,27372,32177
3348,3348,8153,12958,17763,22568,27373,32178
3349,3349,8154,12959,17764,22569,27374,32179
3350,3350,8155,12960,17765,22570,27375,32180
3351,3351,8156,12961,17766,22571,27376,32181
3352,3352,8157,12962,17767,22572,27377,32182
3353,3353,8158,12963,17768,22573,27378,32183
3354,3354,8159,12964,17769,22574,27379,32184
3355,3355,8160,12965,17770,22575,27380,32185
3356,3356,8161,12966,17771,22576,27381,32186
3357,3357,8162,12967,17772,22577,27382,32187
3358,3358,8163,12968,17773,22578,27383,32188
3359,3359,8164,12969,17774,22579,27384,32189
3360,3360,8165,12970,17775,22580,27385,32190
3361,3361,8166,12971,17776,22581,27386,32191
3362,3362,8167,12972,17777,22582,27387,32192
3363,3363,8168,12973,17778,22583,27388,32193
3364,3364,8169,12974,17779,22584,27389,32194
3365,3365,8170,12975,17780,22585,27390,32195
3366,3366,8171,12976,17781,22586,27391,32196
3367,3367,8172,12977,17782,22587,27392,32197
3368,3368,8173,12978,17783,22588,27393,32198
3369,3369,8174,12979,17784,22589,27394,32199
3370,3370,8175,12980,17785,22590,27395,32200
3371,3371,8176,12981,17786,22591,27396,32201
3372,3372,8177,12982,17787,22592,27397,32202
3373,3373,8178,12983,17788,22593,27398,32203
3374,3374,8179,12984,17789,22594,27399,32204
3375,3375,8180,12985,17790,22595,27400,32205
3376,3376,8181,12986,17791,22596,27401,32206
3377,3377,8182,12987,17792,22597,27402,32207
3378,3378,8183,12988,17793,22598,27403,32208
3379,3379,8184,12989,17794,22599,27404,32209
3380,3380,8185,12990,17795,22600,27405,32210
3381,3381,8186,12991,17796,22601,27406,32211
3382,3382,8187,12992,17797,22602,27407,32212
3383,3383,8188,12993,17798,22603,27408,32213
3384,3384,8189,12994,17799,22604,27409,32214
3385,3385,8190,12995,17800,22605,27410,32215
3386,3386,8191,12996,17801,22606,27411,32216
3387,3387,8192,12997,17802,22607,27412,32217
3388,3388,8193,12998,17803,22608,27413,32218
3389,3389,8194,12999,17804,22609,27414,32219
3390,3390,8195,13000,17805,22610,27415,32220
3391,3391,8196,13001,17806,22611,27416,32221
3392,3392,8197,13002,17807,22612,27417,32222
3393,3393,8198,13003,17808,22613,27418,32223
3394,3394,8199,13004,17809,22614,27419,32224
3395,3395,8200,13005,17810,22615,27420,32225
3396,3396,8201,13006,17811,22616,27421,32226
3397,3397,8202,13007,17812,22617,27422,32227
3398,3398,8203,13008,17813,22618,27423,32228
3399,3399,8204,13009,17814,22619,27424,32229
3400,3400,8205,13010,17815,22620,27425,32230
3401,3401,8206,13011,17816,22621,27426,32231
3402,3402,8207,13012,17817,22622,27427,32232
3403,3403,8208,13013,17818,22623,27428,32233
3404,3404,8209,13014,17819,22624,27429,32234
3405,3405,8210,13015,17820,22625,27430,32235
3406,3406,8211,13016,17821,22626,27431,32236
3407,3407,8212,13017,17822,22627,27432,32237
3408,3408,8213,13018,17823,22628,27433,32238
3409,3409,8214,13019,17824,22629,27434,32239
3410,3410,8215,13020,17825,22630,27435,32240
3411,3411,8216,13021,17826,22631,27436,32241
3412,3412,8217,13022,17827,22632,27437,32242
3413,3413,8218,13023,17828,22633,27438,32243
3414,3414,8219,13024,17829,22634,27439,32244
3415,3415,8220,13025,17830,22635,27440,32245
3416,3416,8221,13026,17831,22636,27441,32246
3417,3417,8222,13027,17832,22637,27442,32247
3418,3418,8223,13028,17833,22638,27443,32248
3419,3419,8224,13029,17834,22639,27444,32249
3420,3420,8225,13030,17835,22640,27445,32250
3421,3421,8226,13031,17836,22641,27446,32251
3422,3422,8227,13032,17837,22642,27447,32252
3423,3423,8228,13033,17838,22643,27448,32253
3424,3424,8229,13034,17839,22644,27449,32254
3425,3425,8230,13035,17840,22645,27450,32255
3426,3426,8231,13036,17841,22646,27451,32256
3427,3427,8232,13037,17842,22647,27452,32257
3428,3428,8233,13038,17843,22648,27453,32258
3429,3429,8234,13039,17844,22649,27454,32259
3430,3430,8235,13040,17845,22650,27455,32260
3431,3431,8236,13041,17846,22651,27456,32261
3432,3432,8237,13042,17847,22652,27457,32262
3433,3433,8238,13043,17848,22653,27458,32263
3434,3434,8239,13044,17849,22654,27459,32264
3435,3435,8240,13045,17850,22655,27460,32265
3436,3436,8241,13046,17851,22656,27461,32266
3437,3437,8242,13047,17852,22657,27462,32267
3438,3438,8243,13048,17853,22658,27463,32268
3439,3439,8244,13049,17854,22659,27464,32269
3440,3440,8245,13050,17855,22660,27465,32270
3441,3441,8246,13051,17856,22661,27466,32271
3442,3442,8247,13052,17857,22662,27467,32272
3443,3443,8248,13053,17858,22663,27468,32273
3444,3444,8249,13054,17859,22664,27469,32274
3445,3445,8250,13055,17860,22665,27470,32275
3446,3446,8251,13056,17861,22666,27471,32276
3447,3447,8252,13057,17862,22667,27472,32277
3448,3448,8253,13058,17863,22668,27473,32278
3449,3449,8254,13059,17864,22669,27474,32279
3450,3450,8255,13060,17865,22670,27475,32280
3451,3451,8256,13061,17866,22671,27476,32281
3452,3452,8257,13062,17867,22672,27477,32282
3453,3453,8258,13063,17868,22673,27478,32283
3454,3454,8259,13064,17869,22674,27479,32284
3455,3455,8260,13065,17870,22675,27480,32285
3456,3456,8261,13066,17871,22676,27481,32286
3457,3457,8262,13067,17872,22677,27482,32287
3458,3458,8263,13068,17873,22678,27483,32288
3459,3459,8264,13069,17874,22679,27484,32289
3460,3460,8265,13070,17875,22680,27485,32290
3461,3461,8266,13071,17876,22681,27486,32291
3462,3462,8267,13072,17877,22682,27487,32292
3463,3463,8268,13073,17878,22683,27488,32293
3464,3464,8269,13074,17879,22684,27489,32294
3465,3465,8270,13075,17880,22685,27490,32295
3466,3466,8271,13076,17881,22686,27491,32296
3467,3467,8272,13077,17882,22687,27492,32297
3468,3468,8273,13078,17883,22688,27493,32298
3469,3469,8274,13079,17884,22689,27494,32299
3470,3470,8275,13080,17885,22690,27495,32300
3471,3471,8276,13081,17886,22691,27496,32301
3472,3472,8277,13082,17887,22692,27497,32302
3473,3473,8278,13083,17888,22693,27498,32303
3474,3474,8279,13084,17889,22694,27499,32304
3475,3475,8280,13085,17890,22695,27500,32305
3476,3476,8281,13086,17891,22696,27501,32306
3477,3477,8282,13087,17892,22697,27502,32307
3478,3478,8283,13088,17893,22698,27503,32308
3479,3479,8284,13089,17894,22699,27504,32309
3480,3480,8285,13090,17895,22700,27505,32310
3481,3481,8286,13091,17896,22701,27506,32311
3482,3482,8287,13092,17897,22702,27507,32312
3483,3483,8288,13093,17898,22703,27508,32313
3484,3484,8289,13094,17899,22704,27509,32314
3485,3485,8290,13095,17900,22705,27510,32315
3486,3486,8291,13096,17901,22706,27511,32316
3487,3487,8292,13097,17902,22707,27512,32317
3488,3488,8293,13098,17903,22708,27513,32318
3489,3489,8294,13099,17904,22709,27514,32319
3490,3490,8295,13100,17905,22710,27515,32320
3491,3491,8296,13101,17906,22711,27516,32321
3492,3492,8297,13102,17907,22712,27517,32322
3493,3493,8298,13103,17908,22713,27518,32323
3494,3494,8299,13104,17909,22714,27519,32324
3495,3495,8300,13105,17910,22715,27520,32325
3496,3496,8301,13106,17911,22716,27521,32326
3497,3497,8302,13107,17912,22717,27522,32327
3498,3498,8303,13108,17913,22718,27523,32328
3499,3499,8304,13109,17914,22719,27524,32329
3500,3500,8305,13110,17915,22720,27525,32330
3501,3501,8306,13111,17916,22721,27526,32331
3502,3502,8307,13112,17917,22722,27527,32332
3503,3503,8308,13113,17918,22723,27528,32333
3504,3504,8309,13114,17919,22724,27529,32334
3505,3505,8310,13115,17920,22725,27530,32335
3506,3506,8311,13116,17921,22726,27531,32336
3507,3507,8312,13117,17922,22727,27532,32337
3508,3508,8313,13118,17923,22728,27533,32338
3509,3509,8314,13119,17924,22729,27534,32339
3510,3510,8315,13120,17925,22730,27535,32340
3511,3511,8316,13121,17926,22731,27536,32341
3512,3512,8317,13122,17927,22732,27537,32342
3513,3513,8318,13123,17928,22733,27538,32343
3514,3514,8319,13124,17929,22734,27539,32344
3515,3515,8320,13125,17930,22735,27540,32345
3516,3516,8321,13126,17931,22736,27541,32346
3517,3517,8322,13127,17932,22737,27542,32347
3518,3518,8323,13128,17933,22738,27543,32348
3519,3519,8324,13129,17934,22739,27544,32349
3520,3520,8325,13130,17935,22740,27545,32350
3521,3521,8326,13131,17936,22741,27546,32351
3522,3522,8327,13132,17937,22742,27547,32352
3523,3523,8328,13133,17938,22743,27548,32353
3524,3524,8329,13134,17939,22744,27549,32354
3525,3525,8330,13135,17940,22745,27550,32355
3526,3526,8331,13136,17941,22746,27551,32356
3527,3527,8332,13137,17942,22747,27552,32357
3528,3528,8333,13138,17943,22748,27553,32358
3529,3529,8334,13139,17944,22749,27554,32359
3530,3530,8335,13140,17945,22750,27555,32360
3531,3531,8336,13141,17946,22751,27556,32361
3532,3532,8337,13142,17947,22752,27557,32362
3533,3533,8338,13143,17948,22753,27558,32363
3534,3534,8339,13144,17949,22754,27559,32364
3535,3535,8340,13145,17950,22755,27560,32365
3536,3536,8341,13146,17951,22756,27561,32366
3537,3537,8342,13147,17952,22757,27562,32367
3538,3538,8343,13148,17953,22758,27563,32368
3539,3539,8344,13149,17954,22759,27564,32369
3540,3540,8345,13150,17955,22760,27565,32370
3541,3541,8346,13151,17956,22761,27566,32371
3542,3542,8347,13152,17957,22762,27567,32372
3543,3543,8348,13153,17958,22763,27568,32373
3544,3544,8349,13154,17959,22764,27569,32374
3545,3545,8350,13155,17960,22765,27570,32375
3546,3546,8351,13156,17961,22766,27571,32376
3547,3547,8352,13157,17962,22767,27572,32377
3548,3548,8353,13158,17963,22768,27573,32378
3549,3549,8354,13159,17964,22769,27574,32379
3550,3550,8355,13160,17965,22770,27575,32380
3551,3551,8356,13161,17966,22771,27576,32381
3552,3552,8357,13162,17967,22772,27577,32382
3553,3553,8358,13163,17968,22773,27578,32383
3554,3554,8359,13164,17969,22774,27579,32384
3555,3555,8360,13165,17970,22775,27580,32385
